Ne	alpha	l	Q	u01	u10	v	P_0	P_1	frac
10000	5	9	0.8	1.5e-09	5e-10	4.61899398318863e-210	148.4131591	5.48415591136654e-208	3.6951951865509e-210
10000	5	9	0.8	5e-10	1.5e-09	5.13221553727452e-211	148.4131591	6.09350656865791e-209	4.10577242981961e-211
10000	5	9	1	1e-09	1e-09	1.38100237807669e-257	148.4131591	2.04958925658532e-255	1.38100237807669e-257
10000	5	9	1	1.5e-09	5e-10	4.14300713454793e-257	148.4131591	6.14876777022771e-255	4.14300713454793e-257
10000	5	9	1	5e-10	1.5e-09	4.60334126030907e-258	148.4131591	6.83196418869706e-256	4.60334126030907e-258
10000	5	9	1.2	1e-09	1e-09	9.67073117390062e-303	148.4131591	1.72231651722043e-300	1.16048774086807e-302
10000	5	9	1.2	1.5e-09	5e-10	2.90121935226377e-302	148.4131591	5.16694955182796e-300	3.48146322271652e-302
10000	5	9	1.2	5e-10	1.5e-09	3.22357705799957e-303	148.4131591	5.74105505745967e-301	3.86829246959948e-303
10000	5	9	1.4	1e-09	1e-09	0	148.4131591	0	0
10000	5	9	1.4	1.5e-09	5e-10	0	148.4131591	0	0
10000	5	9	1.4	5e-10	1.5e-09	0	148.4131591	0	0
10000	5	9	1.6	1e-09	1e-09	0	148.4131591	0	0
10000	5	9	1.6	1.5e-09	5e-10	0	148.4131591	0	0
10000	5	9	1.6	5e-10	1.5e-09	0	148.4131591	0	0
10000	5	9	1.8	1e-09	1e-09	0	148.4131591	0	0
10000	5	9	1.8	1.5e-09	5e-10	0	148.4131591	0	0
10000	5	9	1.8	5e-10	1.5e-09	0	148.4131591	0	0
10000	5	9	2	1e-09	1e-09	0	148.4131591	0	0
10000	5	9	2	1.5e-09	5e-10	0	148.4131591	0	0
10000	5	9	2	5e-10	1.5e-09	0	148.4131591	0	0
10000	5	10	0.2	1e-09	1e-09	3.07489070959128e-51	148.4131591	9.12708488211211e-50	6.14978141918257e-52
10000	5	10	0.2	1.5e-09	5e-10	9.19725677301152e-51	148.4131591	2.72998786552042e-49	1.83945135460231e-51
10000	5	10	0.2	5e-10	1.5e-09	1.02497264922492e-51	148.4131591	3.04238857730415e-50	2.04994529844984e-52
10000	5	10	0.4	1e-09	1e-09	9.784700142156e-100	148.4131591	5.80871303587521e-98	3.9138800568624e-100
10000	5	10	0.4	1.5e-09	5e-10	2.93537714827294e-99	148.4131591	1.7425943829308e-97	1.17415085930918e-99
10000	5	10	0.4	5e-10	1.5e-09	3.26156671312447e-100	148.4131591	1.93623767807444e-98	1.30462668524979e-100
10000	5	10	0.6	1e-09	1e-09	2.4355838565938e-146	148.4131591	2.16883616649794e-144	1.46135031395628e-146
10000	5	10	0.6	1.5e-09	5e-10	7.30675118416852e-146	148.4131591	6.50650815611365e-144	4.38405071050111e-146
10000	5	10	0.6	5e-10	1.5e-09	8.1186128537214e-147	148.4131591	7.22945388690946e-145	4.87116771223284e-147
10000	5	10	0.8	1e-09	1e-09	3.66485187971116e-191	148.4131591	4.35129796088759e-189	2.93188150376892e-191
10000	5	10	0.8	1.5e-09	5e-10	1.09945556359966e-190	148.4131591	1.30538938789384e-188	8.7956445087973e-191
10000	5	10	0.8	5e-10	1.5e-09	1.22161729347783e-191	148.4131591	1.45043265391507e-189	9.77293834782263e-192
10000	5	10	1	1e-09	1e-09	2.62803496053644e-234	148.4131591	3.90034970725229e-232	2.62803496053644e-234
10000	5	10	1	1.5e-09	5e-10	7.88410488107682e-234	148.4131591	1.17010491209666e-231	7.88410488107682e-234
10000	5	10	1	5e-10	1.5e-09	8.7601165357337e-235	148.4131591	1.30011656917496e-232	8.7601165357337e-235
10000	5	10	1.2	1e-09	1e-09	7.2093490905875e-276	148.4131591	1.28395472832885e-273	8.651218908705e-276
10000	5	10	1.2	1.5e-09	5e-10	2.16280472691546e-275	148.4131591	3.8518641845221e-273	2.59536567229855e-275
10000	5	10	1.2	5e-10	1.5e-09	2.40311636328569e-276	148.4131591	4.27984909399589e-274	2.88373963594282e-276
10000	5	10	1.4	1e-09	1e-09	0	148.4131591	0	0
10000	5	10	1.4	1.5e-09	5e-10	0	148.4131591	0	0
10000	5	10	1.4	5e-10	1.5e-09	0	148.4131591	0	0
10000	5	10	1.6	1e-09	1e-09	0	148.4131591	0	0
10000	5	10	1.6	1.5e-09	5e-10	0	148.4131591	0	0
10000	5	10	1.6	5e-10	1.5e-09	0	148.4131591	0	0
10000	5	10	1.8	1e-09	1e-09	0	148.4131591	0	0
10000	5	10	1.8	1.5e-09	5e-10	0	148.4131591	0	0
10000	5	10	1.8	5e-10	1.5e-09	0	148.4131591	0	0
10000	5	10	2	1e-09	1e-09	0	148.4131591	0	0
10000	5	10	2	1.5e-09	5e-10	0	148.4131591	0	0
10000	5	10	2	5e-10	1.5e-09	0	148.4131591	0	0
1e+05	0	1	0.2	1e-09	1e-09	1.52723384237565e-58	1	3.0544676847513e-59	3.0544676847513e-59
1e+05	0	1	0.2	1.5e-09	5e-10	4.57581774223677e-58	1	9.15163548447354e-59	9.15163548447354e-59
1e+05	0	1	0.2	5e-10	1.5e-09	5.0907878826369e-59	1	1.01815757652738e-59	1.01815757652738e-59
1e+05	0	1	0.4	1e-09	1e-09	1.24068616990118e-148	1	4.96274467960471e-149	4.96274467960471e-149
1e+05	0	1	0.4	1.5e-09	5e-10	3.72205836093512e-148	1	1.48882334437405e-148	1.48882334437405e-148
1e+05	0	1	0.4	5e-10	1.5e-09	4.13562056678955e-149	1	1.65424822671582e-149	1.65424822671582e-149
1e+05	0	1	0.6	1e-09	1e-09	1.48676664456358e-257	1	8.9205998673815e-258	8.9205998673815e-258
1e+05	0	1	0.6	1.5e-09	5e-10	4.46029993242427e-257	1	2.67617995945456e-257	2.67617995945456e-257
1e+05	0	1	0.6	5e-10	1.5e-09	4.95588881483256e-258	1	2.97353328889954e-258	2.97353328889954e-258
1e+05	0	1	0.8	1e-09	1e-09	0	1	0	0
1e+05	0	1	0.8	1.5e-09	5e-10	0	1	0	0
1e+05	0	1	0.8	5e-10	1.5e-09	0	1	0	0
1e+05	0	1	1	1e-09	1e-09	0	1	0	0
1e+05	0	1	1	1.5e-09	5e-10	0	1	0	0
1e+05	0	1	1	5e-10	1.5e-09	0	1	0	0
1e+05	0	1	1.2	1e-09	1e-09	0	1	0	0
1e+05	0	1	1.2	1.5e-09	5e-10	0	1	0	0
1e+05	0	1	1.2	5e-10	1.5e-09	0	1	0	0
1e+05	0	1	1.4	1e-09	1e-09	0	1	0	0
1e+05	0	1	1.4	1.5e-09	5e-10	0	1	0	0
1e+05	0	1	1.4	5e-10	1.5e-09	0	1	0	0
1e+05	0	1	1.6	1e-09	1e-09	0	1	0	0
1e+05	0	1	1.6	1.5e-09	5e-10	0	1	0	0
1e+05	0	1	1.6	5e-10	1.5e-09	0	1	0	0
1e+05	0	1	1.8	1e-09	1e-09	0	1	0	0
1e+05	0	1	1.8	1.5e-09	5e-10	0	1	0	0
1e+05	0	1	1.8	5e-10	1.5e-09	0	1	0	0
1e+05	0	1	2	1e-09	1e-09	0	1	0	0
1e+05	0	1	2	1.5e-09	5e-10	0	1	0	0
1e+05	0	1	2	5e-10	1.5e-09	0	1	0	0
1e+05	0	2	0.2	1e-09	1e-09	2.0748832953032e-24	1	4.14976659060639e-25	4.14976659060639e-25
1e+05	0	2	0.2	1.5e-09	5e-10	5.84224806560335e-24	1	1.16844961312067e-24	1.16844961312067e-24
1e+05	0	2	0.2	5e-10	1.5e-09	6.9440886921561e-25	1	1.38881773843122e-25	1.38881773843122e-25
1e+05	0	2	0.4	1e-09	1e-09	1.52723384237565e-58	1	6.10893536950261e-59	6.10893536950261e-59
1e+05	0	2	0.4	1.5e-09	5e-10	4.57581774223677e-58	1	1.83032709689471e-58	1.83032709689471e-58
1e+05	0	2	0.4	5e-10	1.5e-09	5.0907878826369e-59	1	2.03631515305476e-59	2.03631515305476e-59
1e+05	0	2	0.6	1e-09	1e-09	1.4154916269608e-100	1	8.4929497617648e-101	8.4929497617648e-101
1e+05	0	2	0.6	1.5e-09	5e-10	4.24643167351389e-100	1	2.54785900410833e-100	2.54785900410833e-100
1e+05	0	2	0.6	5e-10	1.5e-09	4.71830542382853e-101	1	2.83098325429712e-101	2.83098325429712e-101
1e+05	0	2	0.8	1e-09	1e-09	1.24068616990118e-148	1	9.92548935920943e-149	9.92548935920943e-149
1e+05	0	2	0.8	1.5e-09	5e-10	3.72205836093512e-148	1	2.97764668874809e-148	2.97764668874809e-148
1e+05	0	2	0.8	5e-10	1.5e-09	4.13562056678955e-149	1	3.30849645343164e-149	3.30849645343164e-149
1e+05	0	2	1	1e-09	1e-09	2.58668897656766e-201	1	2.58668897656766e-201	2.58668897656766e-201
1e+05	0	2	1	1.5e-09	5e-10	7.76006693019024e-201	1	7.76006693019024e-201	7.76006693019024e-201
1e+05	0	2	1	5e-10	1.5e-09	8.62229658942174e-202	1	8.62229658942174e-202	8.62229658942174e-202
1e+05	0	2	1.2	1e-09	1e-09	1.48676664456358e-257	1	1.7841199734763e-257	1.7841199734763e-257
1e+05	0	2	1.2	1.5e-09	5e-10	4.46029993242427e-257	1	5.35235991890912e-257	5.35235991890912e-257
1e+05	0	2	1.2	5e-10	1.5e-09	4.95588881483256e-258	1	5.94706657779908e-258	5.94706657779908e-258
1e+05	0	2	1.4	1e-09	1e-09	0	1	0	0
1e+05	0	2	1.4	1.5e-09	5e-10	0	1	0	0
1e+05	0	2	1.4	5e-10	1.5e-09	0	1	0	0
1e+05	0	2	1.6	1e-09	1e-09	0	1	0	0
1e+05	0	2	1.6	1.5e-09	5e-10	0	1	0	0
1e+05	0	2	1.6	5e-10	1.5e-09	0	1	0	0
1e+05	0	2	1.8	1e-09	1e-09	0	1	0	0
1e+05	0	2	1.8	1.5e-09	5e-10	0	1	0	0
1e+05	0	2	1.8	5e-10	1.5e-09	0	1	0	0
1e+05	0	2	2	1e-09	1e-09	0	1	0	0
1e+05	0	2	2	1.5e-09	5e-10	0	1	0	0
1e+05	0	2	2	5e-10	1.5e-09	0	1	0	0
1e+05	0	3	0.2	1e-09	1e-09	3.23317689120781e-15	1	6.46635378241562e-16	6.46635378241562e-16
1e+05	0	3	0.2	1.5e-09	5e-10	8.15829751877418e-15	1	1.63165950375483e-15	1.63165950375483e-15
1e+05	0	3	0.2	5e-10	1.5e-09	1.11007714856412e-15	1	2.22015429712825e-16	2.22015429712825e-16
1e+05	0	3	0.4	1e-09	1e-09	9.09306826055268e-35	1	3.63722730422107e-35	3.63722730422107e-35
1e+05	0	3	0.4	1.5e-09	5e-10	2.67480369566168e-34	1	1.06992147826467e-34	1.06992147826467e-34
1e+05	0	3	0.4	5e-10	1.5e-09	3.03219475760509e-35	1	1.21287790304204e-35	1.21287790304204e-35
1e+05	0	3	0.6	1e-09	1e-09	1.52723384237565e-58	1	9.16340305425392e-59	9.16340305425392e-59
1e+05	0	3	0.6	1.5e-09	5e-10	4.57581774223677e-58	1	2.74549064534206e-58	2.74549064534206e-58
1e+05	0	3	0.6	5e-10	1.5e-09	5.0907878826369e-59	1	3.05447272958214e-59	3.05447272958214e-59
1e+05	0	3	0.8	1e-09	1e-09	8.17409653696427e-86	1	6.53927722957141e-86	6.53927722957141e-86
1e+05	0	3	0.8	1.5e-09	5e-10	2.45209245556473e-85	1	1.96167396445178e-85	1.96167396445178e-85
1e+05	0	3	0.8	5e-10	1.5e-09	2.72469885503047e-86	1	2.17975908402438e-86	2.17975908402438e-86
1e+05	0	3	1	1e-09	1e-09	5.29462872046285e-116	1	5.29462872046285e-116	5.29462872046285e-116
1e+05	0	3	1	1.5e-09	5e-10	1.58838588026e-115	1	1.58838588026e-115	1.58838588026e-115
1e+05	0	3	1	5e-10	1.5e-09	1.76487624004424e-116	1	1.76487624004424e-116	1.76487624004424e-116
1e+05	0	3	1.2	1e-09	1e-09	1.24068616990118e-148	1	1.48882340388141e-148	1.48882340388141e-148
1e+05	0	3	1.2	1.5e-09	5e-10	3.72205836093512e-148	1	4.46647003312214e-148	4.46647003312214e-148
1e+05	0	3	1.2	5e-10	1.5e-09	4.13562056678955e-149	1	4.96274468014746e-149	4.96274468014746e-149
1e+05	0	3	1.4	1e-09	1e-09	2.60220605895634e-183	1	3.64308848253887e-183	3.64308848253887e-183
1e+05	0	3	1.4	1.5e-09	5e-10	7.8066181689939e-183	1	1.09292654365915e-182	1.09292654365915e-182
1e+05	0	3	1.4	5e-10	1.5e-09	8.67402019574561e-184	1	1.21436282740439e-183	1.21436282740439e-183
1e+05	0	3	1.6	1e-09	1e-09	1.03900802064668e-219	1	1.66241283303468e-219	1.66241283303468e-219
1e+05	0	3	1.6	1.5e-09	5e-10	3.11702406224225e-219	1	4.9872384995876e-219	4.9872384995876e-219
1e+05	0	3	1.6	5e-10	1.5e-09	3.46336006890109e-220	1	5.54137611024174e-220	5.54137611024174e-220
1e+05	0	3	1.8	1e-09	1e-09	1.48676664456358e-257	1	2.67617996021445e-257	2.67617996021445e-257
1e+05	0	3	1.8	1.5e-09	5e-10	4.46029993242427e-257	1	8.02853987836368e-257	8.02853987836368e-257
1e+05	0	3	1.8	5e-10	1.5e-09	4.95588881483257e-258	1	8.92059986669862e-258	8.92059986669862e-258
1e+05	0	3	2	1e-09	1e-09	1.29970374368676e-296	1	2.59940748737351e-296	2.59940748737351e-296
1e+05	0	3	2	1.5e-09	5e-10	3.89911123024522e-296	1	7.79822246049043e-296	7.79822246049043e-296
1e+05	0	3	2	5e-10	1.5e-09	4.33234581189901e-297	1	8.66469162379802e-297	8.66469162379802e-297
1e+05	0	4	0.2	1e-09	1e-09	4.15198942566913e-11	1	8.30397885126931e-12	8.30397885126931e-12
1e+05	0	4	0.2	1.5e-09	5e-10	9.55137894719771e-11	1	1.91027578940305e-11	1.91027578940305e-11
1e+05	0	4	0.2	5e-10	1.5e-09	1.48213982199764e-11	1	2.96427964398649e-12	2.96427964398649e-12
1e+05	0	4	0.4	1e-09	1e-09	2.0748832953032e-24	1	8.29953318121279e-25	8.29953318121279e-25
1e+05	0	4	0.4	1.5e-09	5e-10	5.84224806560335e-24	1	2.33689922624134e-24	2.33689922624134e-24
1e+05	0	4	0.4	5e-10	1.5e-09	6.9440886921561e-25	1	2.77763547686244e-25	2.77763547686244e-25
1e+05	0	4	0.6	1e-09	1e-09	2.39459441506377e-40	1	1.43675664903826e-40	1.43675664903826e-40
1e+05	0	4	0.6	1.5e-09	5e-10	7.10951570163677e-40	1	4.26570942098206e-40	4.26570942098206e-40
1e+05	0	4	0.6	5e-10	1.5e-09	7.98284339822527e-41	1	4.78970603893516e-41	4.78970603893516e-41
1e+05	0	4	0.8	1e-09	1e-09	1.52723384237565e-58	1	1.22178707390052e-58	1.22178707390052e-58
1e+05	0	4	0.8	1.5e-09	5e-10	4.57581774223677e-58	1	3.66065419378941e-58	3.66065419378941e-58
1e+05	0	4	0.8	5e-10	1.5e-09	5.0907878826369e-59	1	4.07263030610952e-59	4.07263030610952e-59
1e+05	0	4	1	1e-09	1e-09	1.0579204462159e-78	1	1.0579204462159e-78	1.0579204462159e-78
1e+05	0	4	1	1.5e-09	5e-10	3.17336072159795e-78	1	3.17336072159795e-78	3.17336072159795e-78
1e+05	0	4	1	5e-10	1.5e-09	3.52640154456214e-79	1	3.52640154456214e-79	3.52640154456214e-79
1e+05	0	4	1.2	1e-09	1e-09	1.4154916269608e-100	1	1.69858995235296e-100	1.69858995235296e-100
1e+05	0	4	1.2	1.5e-09	5e-10	4.24643167351389e-100	1	5.09571800821667e-100	5.09571800821667e-100
1e+05	0	4	1.2	5e-10	1.5e-09	4.71830542382853e-101	1	5.66196650859423e-101	5.66196650859423e-101
1e+05	0	4	1.4	1e-09	1e-09	6.00564320910339e-124	1	8.40790049274475e-124	8.40790049274475e-124
1e+05	0	4	1.4	1.5e-09	5e-10	1.80169171848103e-123	1	2.52236840587344e-123	2.52236840587344e-123
1e+05	0	4	1.4	5e-10	1.5e-09	2.00188106939275e-124	1	2.80263349714985e-124	2.80263349714985e-124
1e+05	0	4	1.6	1e-09	1e-09	1.24068616990118e-148	1	1.98509787184189e-148	1.98509787184189e-148
1e+05	0	4	1.6	1.5e-09	5e-10	3.72205836093512e-148	1	5.95529337749619e-148	5.95529337749619e-148
1e+05	0	4	1.6	5e-10	1.5e-09	4.13562056678955e-149	1	6.61699290686328e-149	6.61699290686328e-149
1e+05	0	4	1.8	1e-09	1e-09	1.8114235709188e-174	1	3.26056242765384e-174	3.26056242765384e-174
1e+05	0	4	1.8	1.5e-09	5e-10	5.43427069948598e-174	1	9.78168725907476e-174	9.78168725907476e-174
1e+05	0	4	1.8	5e-10	1.5e-09	6.03807856911181e-175	1	1.08685414244013e-174	1.08685414244013e-174
1e+05	0	4	2	1e-09	1e-09	2.58668897656766e-201	1	5.17337795313532e-201	5.17337795313532e-201
1e+05	0	4	2	1.5e-09	5e-10	7.76006693019024e-201	1	1.55201338603805e-200	1.55201338603805e-200
1e+05	0	4	2	5e-10	1.5e-09	8.62229658942174e-202	1	1.72445931788435e-201	1.72445931788435e-201
1e+05	0	5	0.2	1e-09	1e-09	8.09130159277954e-09	0.999999998	1.61826031593714e-09	1.61826031593714e-09
1e+05	0	5	0.2	1.5e-09	5e-10	1.73718692485905e-08	0.999999997	3.47437383764682e-09	3.47437383764682e-09
1e+05	0	5	0.2	5e-10	1.5e-09	3.00179552779867e-09	0.999999999	6.00359105199303e-10	6.00359105199303e-10
1e+05	0	5	0.4	1e-09	1e-09	9.58121879412806e-19	1	3.83248751765123e-19	3.83248751765123e-19
1e+05	0	5	0.4	1.5e-09	5e-10	2.55335071923529e-18	1	1.02134028769412e-18	1.02134028769412e-18
1e+05	0	5	0.4	5e-10	1.5e-09	3.23858289055007e-19	1	1.29543315622003e-19	1.29543315622003e-19
1e+05	0	5	0.6	1e-09	1e-09	1.71363351483122e-30	1	1.02818010889873e-30	1.02818010889873e-30
1e+05	0	5	0.6	1.5e-09	5e-10	4.97914114447544e-30	1	2.98748468668527e-30	2.98748468668527e-30
1e+05	0	5	0.6	5e-10	1.5e-09	5.71795075979118e-31	1	3.43077045587471e-31	3.43077045587471e-31
1e+05	0	5	0.8	1e-09	1e-09	8.14040971581769e-44	1	6.51232777265415e-44	6.51232777265415e-44
1e+05	0	5	0.8	1.5e-09	5e-10	2.42513018878065e-43	1	1.94010415102452e-43	1.94010415102452e-43
1e+05	0	5	0.8	5e-10	1.5e-09	2.71360220131096e-44	1	2.17088176104877e-44	2.17088176104877e-44
1e+05	0	5	1	1e-09	1e-09	1.52723384237565e-58	1	1.52723384237565e-58	1.52723384237565e-58
1e+05	0	5	1	1.5e-09	5e-10	4.57581774223677e-58	1	4.57581774223677e-58	4.57581774223677e-58
1e+05	0	5	1	5e-10	1.5e-09	5.0907878826369e-59	1	5.0907878826369e-59	5.0907878826369e-59
1e+05	0	5	1.2	1e-09	1e-09	1.58829436742027e-74	1	1.90595324090432e-74	1.90595324090432e-74
1e+05	0	5	1.2	1.5e-09	5e-10	4.76391035280111e-74	1	5.71669242336134e-74	5.71669242336134e-74
1e+05	0	5	1.2	5e-10	1.5e-09	5.2943147791998e-75	1	6.35317773503976e-75	6.35317773503976e-75
1e+05	0	5	1.4	1e-09	1e-09	1.23461733542665e-91	1	1.72846426959731e-91	1.72846426959731e-91
1e+05	0	5	1.4	1.5e-09	5e-10	3.70374651805805e-91	1	5.18524512528127e-91	5.18524512528127e-91
1e+05	0	5	1.4	5e-10	1.5e-09	4.11539111927962e-92	1	5.76154756699147e-92	5.76154756699147e-92
1e+05	0	5	1.6	1e-09	1e-09	9.34969882428083e-110	1	1.49595181188493e-109	1.49595181188493e-109
1e+05	0	5	1.6	1.5e-09	5e-10	2.80489973016655e-109	1	4.48783956826649e-109	4.48783956826649e-109
1e+05	0	5	1.6	5e-10	1.5e-09	3.11656627482225e-110	1	4.98650603971561e-110	4.98650603971561e-110
1e+05	0	5	1.8	1e-09	1e-09	8.73132542225455e-129	1	1.57163857600582e-128	1.57163857600582e-128
1e+05	0	5	1.8	1.5e-09	5e-10	2.61939659216933e-128	1	4.71491386590479e-128	4.71491386590479e-128
1e+05	0	5	1.8	5e-10	1.5e-09	2.91044180770723e-129	1	5.23879525387301e-129	5.23879525387301e-129
1e+05	0	5	2	1e-09	1e-09	1.24068616990118e-148	1	2.48137233980235e-148	2.48137233980235e-148
1e+05	0	5	2	1.5e-09	5e-10	3.72205836093511e-148	1	7.44411672187023e-148	7.44411672187023e-148
1e+05	0	5	2	5e-10	1.5e-09	4.13562056678955e-149	1	8.2712411335791e-149	8.2712411335791e-149
1e+05	0	6	0.2	1e-09	1e-09	2.25666432041565e-07	0.999999955	4.51332843712996e-08	4.51332843712996e-08
1e+05	0	6	0.2	1.5e-09	5e-10	4.60196059044854e-07	0.999999908	9.20392033377551e-08	9.20392033377551e-08
1e+05	0	6	0.2	5e-10	1.5e-09	8.65708497692809e-08	0.999999983	1.73141696540757e-08	1.73141696540757e-08
1e+05	0	6	0.4	1e-09	1e-09	3.23317689120786e-15	1	1.29327075648314e-15	1.29327075648314e-15
1e+05	0	6	0.4	1.5e-09	5e-10	8.15829751877427e-15	1	3.2633190075097e-15	3.2633190075097e-15
1e+05	0	6	0.4	5e-10	1.5e-09	1.11007714856413e-15	1	4.44030859425653e-16	4.44030859425653e-16
1e+05	0	6	0.6	1e-09	1e-09	2.0748832953032e-24	1	1.24492997718192e-24	1.24492997718192e-24
1e+05	0	6	0.6	1.5e-09	5e-10	5.84224806560335e-24	1	3.50534883936201e-24	3.50534883936201e-24
1e+05	0	6	0.6	5e-10	1.5e-09	6.9440886921561e-25	1	4.16645321529366e-25	4.16645321529366e-25
1e+05	0	6	0.8	1e-09	1e-09	9.09306826055268e-35	1	7.27445460844215e-35	7.27445460844215e-35
1e+05	0	6	0.8	1.5e-09	5e-10	2.67480369566168e-34	1	2.13984295652935e-34	2.13984295652935e-34
1e+05	0	6	0.8	5e-10	1.5e-09	3.03219475760509e-35	1	2.42575580608407e-35	2.42575580608407e-35
1e+05	0	6	1	1e-09	1e-09	3.54351469422864e-46	1	3.54351469422864e-46	3.54351469422864e-46
1e+05	0	6	1	1.5e-09	5e-10	1.05740881669465e-45	1	1.05740881669465e-45	1.05740881669465e-45
1e+05	0	6	1	5e-10	1.5e-09	1.18120505628668e-46	1	1.18120505628668e-46	1.18120505628668e-46
1e+05	0	6	1.2	1e-09	1e-09	1.52723384237565e-58	1	1.83268061085078e-58	1.83268061085078e-58
1e+05	0	6	1.2	1.5e-09	5e-10	4.57581774223677e-58	1	5.49098129068412e-58	5.49098129068412e-58
1e+05	0	6	1.2	5e-10	1.5e-09	5.0907878826369e-59	1	6.10894545916428e-59	6.10894545916428e-59
1e+05	0	6	1.4	1e-09	1e-09	8.83681265278851e-72	1	1.23715377139039e-71	1.23715377139039e-71
1e+05	0	6	1.4	1.5e-09	5e-10	2.65030145813783e-71	1	3.71042204139296e-71	3.71042204139296e-71
1e+05	0	6	1.4	5e-10	1.5e-09	2.94560444866583e-72	1	4.12384622813216e-72	4.12384622813216e-72
1e+05	0	6	1.6	1e-09	1e-09	8.17409653696427e-86	1	1.30785544591428e-85	1.30785544591428e-85
1e+05	0	6	1.6	1.5e-09	5e-10	2.45209245556473e-85	1	3.92334792890357e-85	3.92334792890357e-85
1e+05	0	6	1.6	5e-10	1.5e-09	2.72469885503047e-86	1	4.35951816804875e-86	4.35951816804875e-86
1e+05	0	6	1.8	1e-09	1e-09	1.4154916269608e-100	1	2.54788492852944e-100	2.54788492852944e-100
1e+05	0	6	1.8	1.5e-09	5e-10	4.24643167351389e-100	1	7.643577012325e-100	7.643577012325e-100
1e+05	0	6	1.8	5e-10	1.5e-09	4.71830542382853e-101	1	8.49294976289135e-101	8.49294976289135e-101
1e+05	0	6	2	1e-09	1e-09	5.29462872046285e-116	1	1.05892574409257e-115	1.05892574409257e-115
1e+05	0	6	2	1.5e-09	5e-10	1.58838588026e-115	1	3.17677176052e-115	3.17677176052e-115
1e+05	0	6	2	5e-10	1.5e-09	1.76487624004424e-116	1	3.52975248008848e-116	3.52975248008848e-116
1e+05	0	7	0.2	1e-09	1e-09	2.19832131695461e-06	0.99999956	4.39664070086342e-07	4.39664070086343e-07
1e+05	0	7	0.2	1.5e-09	5e-10	4.31044805832873e-06	0.999999138	8.62088868467888e-07	8.62088868467888e-07
1e+05	0	7	0.2	5e-10	1.5e-09	8.67305545533082e-07	0.999999827	1.73461079017865e-07	1.73461079017865e-07
1e+05	0	7	0.4	1e-09	1e-09	7.94811534290259e-13	1	3.17924613716003e-13	3.17924613716003e-13
1e+05	0	7	0.4	1.5e-09	5e-10	1.90889650810843e-12	1	7.63558603242789e-13	7.63558603242789e-13
1e+05	0	7	0.4	5e-10	1.5e-09	2.78099900292943e-13	1	1.11239960117165e-13	1.11239960117165e-13
1e+05	0	7	0.6	1e-09	1e-09	2.55523492513133e-20	1	1.5331409550788e-20	1.5331409550788e-20
1e+05	0	7	0.6	1.5e-09	5e-10	6.93816945115531e-20	1	4.16290167069319e-20	4.16290167069319e-20
1e+05	0	7	0.6	5e-10	1.5e-09	8.60221555898587e-21	1	5.16132933539152e-21	5.16132933539152e-21
1e+05	0	7	0.8	1e-09	1e-09	1.03060195295944e-28	1	8.2448156236755e-29	8.2448156236755e-29
1e+05	0	7	0.8	1.5e-09	5e-10	2.97325157369676e-28	1	2.37860125895741e-28	2.37860125895741e-28
1e+05	0	7	0.8	5e-10	1.5e-09	3.44059227453449e-29	1	2.75247381962759e-29	2.75247381962759e-29
1e+05	0	7	1	1e-09	1e-09	6.33546411788651e-38	1	6.33546411788651e-38	6.33546411788651e-38
1e+05	0	7	1	1.5e-09	5e-10	1.87475514100311e-37	1	1.87475514100311e-37	1.87475514100311e-37
1e+05	0	7	1	5e-10	1.5e-09	2.112218453277e-38	1	2.112218453277e-38	2.112218453277e-38
1e+05	0	7	1.2	1e-09	1e-09	6.90898367866062e-48	1	8.29078041439274e-48	8.29078041439274e-48
1e+05	0	7	1.2	1.5e-09	5e-10	2.06364610748008e-47	1	2.47637532897609e-47	2.47637532897609e-47
1e+05	0	7	1.2	5e-10	1.5e-09	2.30303864817501e-48	1	2.76364637781002e-48	2.76364637781002e-48
1e+05	0	7	1.4	1e-09	1e-09	1.52723384237565e-58	1	2.13812737932591e-58	2.13812737932591e-58
1e+05	0	7	1.4	1.5e-09	5e-10	4.57581774223677e-58	1	6.40614483913147e-58	6.40614483913147e-58
1e+05	0	7	1.4	5e-10	1.5e-09	5.0907878826369e-59	1	7.12710303569166e-59	7.12710303569166e-59
1e+05	0	7	1.6	1e-09	1e-09	7.7235752918964e-70	1	1.23577204670342e-69	1.23577204670342e-69
1e+05	0	7	1.6	1.5e-09	5e-10	2.31626130757553e-69	1	3.70601809212085e-69	3.70601809212085e-69
1e+05	0	7	1.6	5e-10	1.5e-09	2.57452541252244e-70	1	4.1192406600359e-70	4.1192406600359e-70
1e+05	0	7	1.8	1e-09	1e-09	9.98244842936483e-82	1	1.79684071728567e-81	1.79684071728567e-81
1e+05	0	7	1.8	1.5e-09	5e-10	2.99446767383351e-81	1	5.39004181290032e-81	5.39004181290032e-81
1e+05	0	7	1.8	5e-10	1.5e-09	3.32748283611522e-82	1	5.9894691050074e-82	5.9894691050074e-82
1e+05	0	7	2	1e-09	1e-09	3.64970450736153e-94	1	7.29940901472306e-94	7.29940901472306e-94
1e+05	0	7	2	1.5e-09	5e-10	1.09488804589838e-93	1	2.18977609179676e-93	2.18977609179676e-93
1e+05	0	7	2	5e-10	1.5e-09	1.21656816995935e-94	1	2.4331363399187e-94	2.4331363399187e-94
1e+05	0	8	0.2	1e-09	1e-09	1.14055005135054e-05	0.999997719	2.28109489929528e-06	2.28109489929528e-06
